week_date,date_format,segment,day_number,month_number,year_number,age_band,demographic,transactions,sales,region,avg_transaction,platform,week_day,week_number
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,773,138404,USA,179,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,2986,136429,EUROPE,46,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,29326,1464490,CANADA,50,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,98743,3383683,EUROPE,34,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,13219,437390,CANADA,33,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,167,32507,USA,195,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,5,988,"SOUTH AMERICA",198,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,46,7823,"SOUTH AMERICA",170,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,65546,2023506,OCEANIA,31,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,932,40229,EUROPE,43,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,30,6585,"SOUTH AMERICA",220,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,132,26362,EUROPE,200,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,318,50284,ASIA,158,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,287091,14534326,AFRICA,51,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,1127,50201,"SOUTH AMERICA",45,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,69461,2470906,AFRICA,36,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,18109,637913,CANADA,35,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,76,13605,CANADA,179,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,129144,4996901,ASIA,39,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,40,6803,ASIA,170,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,14,3295,EUROPE,235,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,6502,1307272,OCEANIA,201,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,269,35424,ASIA,132,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,2673,471401,OCEANIA,176,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,151,21917,USA,145,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,16,2666,"SOUTH AMERICA",167,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,446,17385,"SOUTH AMERICA",39,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,21594,919265,USA,43,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,4689,928412,AFRICA,198,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,89,16312,CANADA,183,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,18657,1116468,EUROPE,60,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,949,29642,"SOUTH AMERICA",31,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,762,126151,OCEANIA,166,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,169736,6645099,OCEANIA,39,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,40597,2371526,USA,58,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,96,13461,OCEANIA,140,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,293,39564,AFRICA,135,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,695,120729,CANADA,174,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,1658,270496,AFRICA,163,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,301,45870,ASIA,152,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,84,13692,CANADA,163,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,62,10269,AFRICA,166,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,5,760,"SOUTH AMERICA",152,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,27,3387,CANADA,125,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,2947,567165,ASIA,192,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,244816,11196782,ASIA,46,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,154,34932,USA,227,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,687,125849,OCEANIA,183,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,40986,2227688,USA,54,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,134550,3010765,ASIA,22,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,773,31067,"SOUTH AMERICA",40,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,151,47032,EUROPE,311,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,314,9372,"SOUTH AMERICA",30,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,152920,7470104,OCEANIA,49,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,1420,310461,USA,219,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,20,6265,EUROPE,313,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,113188,4841694,AFRICA,43,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,53411,1547953,ASIA,29,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,2393,52387,"SOUTH AMERICA",22,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,238,36620,USA,154,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,555,89309,CANADA,161,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,15076,813088,EUROPE,54,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,38,7671,"SOUTH AMERICA",202,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,3053,82693,"SOUTH AMERICA",27,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,386,58239,AFRICA,151,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,348114,18083790,OCEANIA,52,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,6852,266751,CANADA,39,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,6739,378826,EUROPE,56,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,64558,2208090,ASIA,34,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,1652,74178,EUROPE,45,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,292,11098,"SOUTH AMERICA",38,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,799,152027,CANADA,190,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,14862,625492,EUROPE,42,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,338,66080,AFRICA,196,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,261672,9346295,OCEANIA,36,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,17,2140,"SOUTH AMERICA",126,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,55,8698,CANADA,158,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,19493,680924,CANADA,35,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,18943,679544,USA,36,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,279,10733,"SOUTH AMERICA",38,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,1202,42883,"SOUTH AMERICA",36,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,7,1292,"SOUTH AMERICA",185,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,36,8036,"SOUTH AMERICA",223,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,28,4463,USA,159,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,14483,840537,EUROPE,58,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,29273,1096534,USA,37,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,96,20686,EUROPE,215,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,10804,1931973,OCEANIA,179,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,96492,5452817,USA,57,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,128,20669,USA,161,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,58184,2456263,USA,42,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,2918,106346,EUROPE,36,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,5,641,"SOUTH AMERICA",128,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,65760,2337007,AFRICA,36,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,94451,4573475,ASIA,48,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,279576,14854110,AFRICA,53,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,23267,1015278,CANADA,44,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,188391,6906988,AFRICA,37,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,239,34728,ASIA,145,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,121636,3741035,ASIA,31,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,90129,2819086,ASIA,31,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,61805,3241876,CANADA,52,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,1735,71648,EUROPE,41,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,287,52221,ASIA,182,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,4,809,"SOUTH AMERICA",202,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,14,3630,EUROPE,259,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,56667,2280564,CANADA,40,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,563,115870,OCEANIA,206,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,5776,1033296,AFRICA,179,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,2603,500046,AFRICA,192,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,113,29492,EUROPE,261,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,93,14157,CANADA,152,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,1330,64047,"SOUTH AMERICA",48,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,160,26524,USA,166,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,2433987,64142815,OCEANIA,26,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,1254,214075,ASIA,171,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,311,54039,AFRICA,174,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,146120,7374481,OCEANIA,50,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,47161,1561210,AFRICA,33,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,9838,469133,EUROPE,48,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,67,11980,"SOUTH AMERICA",179,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,343102,16616246,OCEANIA,48,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,159,43242,EUROPE,272,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,220882,10645503,ASIA,48,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,407927,22769738,AFRICA,56,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,403795,20476242,ASIA,51,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,42198,1524244,OCEANIA,36,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,6,1407,EUROPE,235,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,15253,528808,CANADA,35,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,315,53692,AFRICA,170,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,192,33223,OCEANIA,173,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,404,78136,AFRICA,193,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,405864,16290625,"SOUTH AMERICA",40,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,27156,996924,USA,37,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,64,13714,"SOUTH AMERICA",214,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,176101,4182786,OCEANIA,24,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,14,2836,EUROPE,203,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,2297,413897,ASIA,180,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,52,9137,USA,176,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,3841,159543,EUROPE,42,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,24088,1298505,CANADA,54,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,394587,10941951,CANADA,28,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,974,207813,USA,213,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,98813,5239692,AFRICA,53,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,112315,3330717,OCEANIA,30,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,12337,537132,USA,44,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,12,3280,EUROPE,273,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,103120,5765461,USA,56,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,4953,266237,EUROPE,54,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,650,131072,CANADA,202,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,80,10467,CANADA,131,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,124,25194,"SOUTH AMERICA",203,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,47022,1797843,USA,38,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,952,38345,"SOUTH AMERICA",40,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,188753,6315069,ASIA,33,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,2962,129020,EUROPE,44,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,58705,1860988,AFRICA,32,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,2331,486331,AFRICA,209,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,208,28542,ASIA,137,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,91,18712,"SOUTH AMERICA",206,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,155586,5133194,OCEANIA,33,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,87964,2462103,ASIA,28,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,1374,50412,EUROPE,37,Retail,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,37271,1064389,USA,29,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,13157,697708,USA,53,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,111964,3967870,AFRICA,35,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,31513,1032953,ASIA,33,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,4527,863537,OCEANIA,191,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,1334,258305,USA,194,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,4520,135256,EUROPE,30,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,106,16974,CANADA,160,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,45824,1869997,OCEANIA,41,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,5867,976399,ASIA,166,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,216,47335,EUROPE,219,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,7536,360482,CANADA,48,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,769,133782,CANADA,174,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,536,86927,OCEANIA,162,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,115,17670,ASIA,154,Shopify,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,987,38556,"SOUTH AMERICA",39,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,4,486,"SOUTH AMERICA",122,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,1912461,48873892,ASIA,26,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,92755,3192813,OCEANIA,34,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,413,64341,OCEANIA,156,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,130,20685,USA,159,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,527116,16395314,USA,31,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,1879,387214,ASIA,206,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,365,55996,OCEANIA,153,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,4361,836190,OCEANIA,192,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,370,89676,EUROPE,242,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,62514,3154333,CANADA,50,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,1697,288470,CANADA,170,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,3720,777026,OCEANIA,209,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,99449,2478289,AFRICA,25,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,375,70227,ASIA,187,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,94749,5212768,CANADA,55,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,1367,267523,USA,196,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,2056,408353,ASIA,199,Shopify,Monday,34
24/8/20,2020-08-24,C1,24,8,20,"Young Adults",Couples,478,67176,OCEANIA,141,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,1355,64705,"SOUTH AMERICA",48,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,4,679,EUROPE,170,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,4465,914171,OCEANIA,205,Shopify,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,190,29672,AFRICA,156,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,363,17632,"SOUTH AMERICA",49,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,23414,885333,AFRICA,38,Retail,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,14,1685,CANADA,120,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,2035,386494,"SOUTH AMERICA",190,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,112414,3787305,OCEANIA,34,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,2,318,EUROPE,159,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,110173,4928018,ASIA,45,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,143829,8667351,USA,60,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,325,11312,"SOUTH AMERICA",35,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,104,17346,CANADA,167,Shopify,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,120,18969,AFRICA,158,Shopify,Monday,34
24/8/20,2020-08-24,C4,24,8,20,Retirees,Couples,118980,6032018,AFRICA,51,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,2535,457814,USA,181,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,16,4271,EUROPE,267,Shopify,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,29000,1015962,CANADA,35,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,43328,2165779,USA,50,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,14408,557640,CANADA,39,Retail,Monday,34
24/8/20,2020-08-24,C2,24,8,20,"Middle Aged",Couples,446,60937,ASIA,137,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,81630,2814143,OCEANIA,34,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,34476,1488390,AFRICA,43,Retail,Monday,34
24/8/20,2020-08-24,F3,24,8,20,Retirees,Families,556915,30166464,OCEANIA,54,Retail,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,35097,1414999,ASIA,40,Retail,Monday,34
24/8/20,2020-08-24,C3,24,8,20,Retirees,Couples,2677,546690,AFRICA,204,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,70410,2267164,ASIA,32,Retail,Monday,34
24/8/20,2020-08-24,F1,24,8,20,"Young Adults",Families,2149,383717,ASIA,179,Shopify,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,265,41345,AFRICA,156,Shopify,Monday,34
24/8/20,2020-08-24,null,24,8,20,Unknown,Unknown,56867,2211329,AFRICA,39,Retail,Monday,34
24/8/20,2020-08-24,F2,24,8,20,"Middle Aged",Families,147,24784,USA,169,Shopify,Monday,34
17/8/20,2020-08-17,C2,17,8,20,"Middle Aged",Couples,58185,1773019,AFRICA,30,Retail,Monday,33
17/8/20,2020-08-17,null,17,8,20,Unknown,Unknown,522222,16139861,USA,31,Retail,Monday,33
17/8/20,2020-08-17,F3,17,8,20,Retirees,Families,2,199,EUROPE,100,Shopify,Monday,33
17/8/20,2020-08-17,C3,17,8,20,Retirees,Couples,110560,3828901,AFRICA,35,Retail,Monday,33
17/8/20,2020-08-17,C2,17,8,20,"Middle Aged",Couples,1057,40596,"SOUTH AMERICA",38,Retail,Monday,33
17/8/20,2020-08-17,C4,17,8,20,Retirees,Couples,25,4001,USA,160,Shopify,Monday,33
17/8/20,2020-08-17,C3,17,8,20,Retirees,Couples,3943,166106,EUROPE,42,Retail,Monday,33
17/8/20,2020-08-17,null,17,8,20,Unknown,Unknown,394129,10905332,CANADA,28,Retail,Monday,33
17/8/20,2020-08-17,F3,17,8,20,Retirees,Families,86288,2644212,ASIA,31,Retail,Monday,33
17/8/20,2020-08-17,F3,17,8,20,Retirees,Families,125,32059,EUROPE,256,Shopify,Monday,33
17/8/20,2020-08-17,C3,17,8,20,Retirees,Couples,2023,398543,ASIA,197,Shopify,Monday,33
17/8/20,2020-08-17,C2,17,8,20,"Middle Aged",Couples,4440,835663,OCEANIA,188,Shopify,Monday,33
17/8/20,2020-08-17,F1,17,8,20,"Young Adults",Families,1318,244502,USA,186,Shopify,Monday,33
17/8/20,2020-08-17,F3,17,8,20,Retirees,Families,2391,486614,AFRICA,204,Shopify,Monday,33
17/8/20,2020-08-17,C4,17,8,20,Retirees,Couples,100,13673,OCEANIA,137,Shopify,Monday,33
17/8/20,2020-08-17,C2,17,8,20,"Middle Aged",Couples,160,50681,EUROPE,317,Shopify,Monday,33
